CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Reason,Churn Value
3279-DYZQM,1.0,United States,California,Santa Clarita,91350.0,"34.502432, -118.41459",34.502432,-118.41459,Male,No,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,1378.45,5497.0,,0.0
2979-SXESE,1.0,United States,California,Berkeley,94703.0,"37.863843, -122.275684",37.863843,-122.275684,Female,No,Yes,No,17.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,,Month-to-month,No,Electronic check,94.4,1607.2,4103.0,Moved,1.0
8701-DGLVH,1.0,United States,California,Elk Grove,95624.0,"38.434138, -121.30587",38.434138,-121.30587,Male,No,No,No,51.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,1042.65,6097.0,,0.0
9136-ALYBR,1.0,United States,California,Fontana,92337.0,"34.049671, -117.468896",34.049671,-117.468896,Male,No,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,2121.0,Extra data charges,1.0
5804-LEPIM,1.0,United States,California,Escondido,92029.0,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,2671.0,Extra data charges,1.0
6652-YFFJO,1.0,United States,California,Tuolumne,95379.0,"37.939768, -120.188002",37.939768,-120.188002,Female,No,No,No,11.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,716.1,2775.0,,0.0
2606-RMDHZ,1.0,United States,California,Lakewood,90713.0,"33.847755, -118.112532",33.847755,-118.112532,Male,No,No,No,6.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,4667.0,Attitude of service provider,1.0
5318-IXUZF,1.0,United States,California,Redondo Beach,90277.0,"33.830453, -118.384565",33.830453,-118.384565,Female,No,No,No,2.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,4149.0,Don't know,1.0
7503-QQRVF,1.0,United States,California,San Jose,95127.0,"37.375156, -121.795867",37.375156,-121.795867,Male,Yes,Yes,No,16.0,Yes,No,Fiber optic,No,Yes,No,No,,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,2076.0,Competitor had better devices,1.0
4361-BKAXE,1.0,United States,California,Boulder Creek,95006.0,"37.171727, -122.142961",37.171727,-122.142961,Female,,No,No,41.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.45,3038.0,Competitor made better offer,1.0
7572-KPVKK,1.0,United States,California,Los Altos,94024.0,"37.352911, -122.093002",37.352911,-122.093002,Male,No,No,Yes,62.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,5900.0,,0.0
8777-MBMTS,1.0,United States,California,West Covina,91791.0,"34.061634, -117.893169",34.061634,-117.893169,Female,Yes,Yes,No,65.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,4872.0,,0.0
5002-GCQFH,1.0,United States,California,Hercules,94547.0,"37.991259, -122.214945",37.991259,-122.214945,Male,No,Yes,No,49.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,5698.0,,0.0
6537-OTKMY,1.0,United States,California,Covelo,95428.0,"39.83307, -123.178765",39.83307,-123.178765,Male,No,No,No,15.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,5091.0,,0.0
4776-XSKYQ,1.0,United States,California,Laguna Hills,92653.0,"33.606899, -117.717854",33.606899,-117.717854,Female,No,Yes,Yes,12.0,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,5988.0,,0.0
6267-DCFFZ,1.0,United States,California,Madeline,96119.0,"41.042003, -120.506086",41.042003,-120.506086,Female,Yes,Yes,No,30.0,Yes,Yes,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,3792.0,,0.0
8550-XSXUQ,1.0,United States,California,Cottonwood,96022.0,"40.336392, -122.448533",40.336392,-122.448533,Male,No,Yes,No,48.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,3997.0,,0.0
5149-QYTTU,1.0,United States,California,Long Beach,90814.0,"33.771612, -118.143866",33.771612,-118.143866,Female,No,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.15,6770.85,5647.0,,0.0
1752-OZXFY,1.0,United States,California,Lockwood,93932.0,"35.989792, -121.055933",35.989792,-121.055933,Male,No,Yes,No,60.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,5488.0,,0.0
5730-DBDSI,1.0,United States,California,June Lake,93529.0,"37.730269, -119.055813",37.730269,-119.055813,Male,No,No,No,66.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1253.8,4601.0,,0.0
9681-KYGYB,1.0,United States,California,Kelseyville,95451.0,"38.93496, -122.792243",38.93496,-122.792243,Male,Yes,Yes,No,49.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,4159.45,5987.0,,0.0
2725-KXXWT,1.0,United States,California,Vallejo,94589.0,"38.161321, -122.271588",38.161321,-122.271588,Male,No,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,5460.0,Lack of self-service on Website,1.0
0461-CVKMU,1.0,United States,California,Oak Run,96069.0,"40.689243, -122.037023",40.689243,-122.037023,Female,No,Yes,No,23.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,5737.0,Lack of self-service on Website,1.0
6507-ZJSUR,1.0,United States,California,Albion,95410.0,"39.225694, -123.717354",39.225694,-123.717354,Male,Yes,Yes,No,23.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,5272.0,,0.0
6629-CZTTH,1.0,United States,California,Orange,92865.0,"33.828779, -117.848299",33.828779,-117.848299,Male,No,No,No,1.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7,4629.0,Product dissatisfaction,1.0
4299-OPXEJ,1.0,United States,California,Inglewood,90301.0,"33.956445, -118.358634",33.956445,-118.358634,Female,No,No,No,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,5764.0,,0.0
0637-YLETY,1.0,United States,California,Douglas City,96024.0,"40.586588, -122.903677",40.586588,-122.903677,Female,No,No,No,16.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,5915.0,Attitude of service provider,1.0
2332-TODQS,1.0,United States,California,Garden Grove,92845.0,"33.782955, -118.026456",33.782955,-118.026456,Female,No,No,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,3642.0,,0.0
8496-DMZUK,1.0,United States,California,Soulsbyville,,"37.990574, -120.261821",37.990574,-120.261821,Male,No,No,No,30.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,3171.0,,0.0
8970-ANWXO,1.0,United States,California,Sacramento,95835.0,"38.685069, -121.543709",38.685069,-121.543709,Female,No,No,No,23.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,3483.0,,0.0
5485-WUYWF,1.0,United States,California,Crockett,94525.0,"38.049292, -122.228415",38.049292,-122.228415,Male,Yes,No,No,2.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,4522.0,Long distance charges,1.0
1820-DJFPH,1.0,United States,California,Orick,95555.0,"41.336354, -124.044354",41.336354,-124.044354,Female,No,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,4755.0,,0.0
6618-RYATB,1.0,United States,California,North Hollywood,91605.0,"34.207295, -118.400022",34.207295,-118.400022,Female,No,,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,5571.0,Price too high,1.0
2469-DTSGX,1.0,United States,California,Somis,93066.0,"34.297628, -119.014627",34.297628,-119.014627,Female,Yes,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,5388.0,,0.0
8331-ZXFOE,1.0,United States,California,Santa Clara,95054.0,"37.393554, -121.965114",37.393554,-121.965114,Female,No,No,No,58.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,5395.0,,0.0
6133-OZILE,1.0,United States,California,Santa Monica,90403.0,"34.031529, -118.491156",34.031529,-118.491156,Female,No,No,No,18.0,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,5381.0,,0.0
7446-SFAOA,1.0,United States,California,Santa Rosa,95407.0,"38.394091, -122.739814",38.394091,-122.739814,Female,No,Yes,No,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,717.5,5707.0,,0.0
8216-AZUUZ,1.0,United States,California,San Francisco,94118.0,"37.781304, -122.461522",37.781304,-122.461522,Female,No,Yes,Yes,42.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,100.4,4303.65,3265.0,,0.0
0983-TATYJ,1.0,United States,California,Santa Ynez,93460.0,"34.630356, -120.032564",34.630356,-120.032564,Female,No,Yes,No,33.0,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,4935.0,,0.0
9445-ZUEQE,1.0,United States,California,Buena Park,90621.0,"33.874224, -117.993368",33.874224,-117.993368,Male,No,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,3796.0,,0.0
3926-CUQZX,1.0,United States,California,Campo,91906.0,"32.673483, -116.472863",32.673483,-116.472863,Male,No,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,4884.0,Don't know,1.0
5968-HYJRZ,1.0,United States,California,Kerman,93630.0,"36.727418, -120.123526",36.727418,-120.123526,Male,No,Yes,Yes,47.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1160.45,3629.0,,0.0
6762-QVYJO,1.0,United States,California,Acton,93510.0,"34.501452, -118.207862",34.501452,-118.207862,Female,No,Yes,Yes,58.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,4678.0,,0.0
9600-NAXZN,1.0,United States,California,Los Angeles,90010.0,"34.062125, -118.315709",34.062125,-118.315709,Male,No,No,No,43.0,Yes,Yes,Fiber optic,No,Yes,No,No,,Yes,Month-to-month,Yes,Electronic check,101.4,4528,3370.0,Moved,1.0
7901-HXJVA,1.0,United States,California,Chico,95928.0,"39.681488, -121.83721",39.681488,-121.83721,Male,No,No,No,14.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,2292.0,,0.0
9950-MTGYX,1.0,United States,California,San Jose,95139.0,"37.218705, -121.762429",37.218705,-121.762429,Male,No,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,2948.0,,0.0
1548-FEHVL,1.0,United States,California,Weed,96094.0,"41.465121, -122.380947",41.465121,-122.380947,Male,No,Yes,No,61.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,6298.0,,0.0
5108-ADXWO,1.0,United States,California,San Francisco,94130.0,"37.820894, -122.369725",37.820894,-122.369725,Male,No,No,No,11.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,4509.0,Competitor made better offer,1.0
9776-OJUZI,1.0,United States,California,Lost Hills,93249.0,"35.637715, -119.893068",,-119.893068,Female,Yes,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,4168.0,,0.0
0817-HSUSE,1.0,United States,California,Altadena,91001.0,"34.196837, -118.142236",34.196837,-118.142236,Male,No,No,No,1.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.5,75.5,2954.0,,0.0
4815-YOSUK,1.0,United States,California,Aliso Viejo,92656.0,"33.571259, -117.731917",33.571259,-117.731917,Male,No,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),104.9,7537.5,4927.0,,0.0
5702-SKUOB,1.0,United States,California,Fresno,93722.0,"36.78979, -119.929894",36.78979,-119.929894,Female,No,Yes,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,93.45,4580.0,,0.0
9847-HNVGP,1.0,United States,California,Monterey Park,91755.0,"34.049172, -118.115022",34.049172,-118.115022,Male,No,No,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,310.6,2221.0,,0.0
5271-DBYSJ,1.0,United States,California,Berkeley,94708.0,,37.897743,-122.263124,Male,Yes,No,No,11.0,Yes,No,Fiber optic,No,No,No,No,,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,3355.0,,0.0
9885-AIBVB,1.0,United States,California,Newcastle,95658.0,"38.883224, -121.15918",38.883224,-121.15918,Male,No,Yes,No,29.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.8,2440.25,2568.0,,0.0
0078-XZMHT,1.0,United States,California,Visalia,93291.0,"36.391777, -119.372842",36.391777,-119.372842,Male,No,Yes,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,6322.0,,0.0
6296-DDOOR,1.0,United States,California,Laguna Beach,92651.0,"33.570023, -117.773669",33.570023,-117.773669,Female,No,No,No,19.0,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.2,1045.25,4033.0,,0.0
4359-INNWN,1.0,United States,California,Dunsmuir,96025.0,"41.212695, -122.392067",41.212695,-122.392067,Female,No,No,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,337.9,4828.0,,0.0
0928-XUTSN,1.0,United States,California,Brawley,92227.0,"33.03933, -115.191857",33.03933,-115.191857,Female,No,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.5,1011.8,3895.0,,0.0
2801-NISEI,1.0,United States,California,Mt Baldy,91759.0,"34.231318, -117.662032",34.231318,-117.662032,Male,No,No,No,24.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,3407.0,,0.0
5797-APWZC,1.0,United States,California,San Francisco,94105.0,"37.789168, -122.395009",37.789168,-122.395009,Female,No,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,2540.0,Competitor offered higher download speeds,1.0
6992-TKNYO,1.0,United States,California,Richmond,94804.0,"37.921034, -122.341798",37.921034,-122.341798,Male,No,Yes,No,38.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.0,2669.45,4487.0,,0.0
6993-YGFJV,1.0,United States,California,Cayucos,93430.0,"35.511833, -120.918713",35.511833,-120.918713,Male,No,Yes,No,69.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,5532.0,,0.0
4186-ZBUEW,1.0,United States,California,Compton,90221.0,"33.885811, -118.206459",33.885811,-118.206459,Female,No,No,No,,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,3566.0,,0.0
0114-IGABW,1.0,United States,California,Cambria,93428.0,"35.591387, -121.032256",35.591387,-121.032256,Female,No,Yes,No,71.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,5224.0,,0.0
7998-ZLXWN,1.0,United States,California,Larkspur,94939.0,"37.937082, -122.532369",37.937082,-122.532369,Female,No,Yes,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,5184.0,,0.0
5569-KGJHX,1.0,United States,California,Canoga Park,91303.0,"34.19829, -118.602203",34.19829,-118.602203,Female,No,Yes,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,2445.0,Service dissatisfaction,1.0
2205-LPVGL,1.0,United States,California,Colusa,95932.0,"39.273096, -122.050763",39.273096,-122.050763,Male,Yes,Yes,Yes,58.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,5035.0,,0.0
5980-NOPLP,1.0,United States,California,Pasadena,91105.0,"34.13946, -118.166649",34.13946,-118.166649,Female,No,Yes,No,44.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,5606.0,Competitor offered higher download speeds,1.0
3259-FDWOY,1.0,United States,California,Elk Grove,95758.0,"38.35363, -121.44195",38.35363,-121.44195,Male,No,Yes,No,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,7723.7,4072.0,Competitor offered higher download speeds,1.0
2027-FECZV,1.0,United States,California,Bodfish,93205.0,"35.523991, -118.400432",35.523991,-118.400432,Male,No,No,No,12.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,2406.0,Attitude of support person,1.0
1200-TUZHR,1.0,United States,California,Posey,93260.0,"35.861928, -118.636698",35.861928,-118.636698,Female,Yes,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,2565.0,,0.0
8769-KKTPH,1.0,United States,California,Los Angeles,90066.0,"34.002028, -118.430656",34.002028,-118.430656,Female,No,Yes,No,63.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),99.65,6311.2,4572.0,,0.0
0322-YINQP,1.0,United States,California,Covina,91723.0,"34.084747, -117.886844",34.084747,-117.886844,Male,No,No,No,1.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,5687.0,Lack of self-service on Website,1.0
7684-XSZIY,1.0,United States,California,Loomis,95650.0,"38.809175, -121.171375",38.809175,-121.171375,Male,No,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,1643.25,5160.0,,0.0
6847-KJLTS,1.0,United States,California,Frazier Park,93225.0,"34.827662, -118.999073",34.827662,-118.999073,Female,Yes,Yes,No,58.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,4005.0,,0.0
4112-LUEIZ,1.0,United States,California,La Palma,90623.0,"33.850504, -118.039892",33.850504,-118.039892,Male,No,No,No,10.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,4206.0,Lack of self-service on Website,1.0
0386-CWRGM,1.0,United States,California,Beverly Hills,90210.0,"34.099891, -118.414338",34.099891,-118.414338,Female,No,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,967.85,2320.0,,0.0
